POSTED_BY;UNDER_CONSTRUCTION;RERA;BHK_NO.;BHK_OR_RK;SQUARE_FT;READY_TO_MOVE;RESALE;ADDRESS;LONGITUDE;LATITUDE;TARGET(PRICE_IN_LACS)
Dealer;0;0;1;BHK;600.0;1;1;Thane West,Lalitpur;19.18;7.296.333;87.0
Owner;0;0;3;BHK;20.502.306.510.000.000;1;1;Whitefield,Bangalore;129.958.935;77.761.394;160.0
Dealer;0;0;2;BHK;9.671.672.181;1;1;Ramgarh,Kolkata;2.254.111;8.833.778.000.000.000;38.0
Owner;0;0;2;BHK;1.120.134.416;1;1;Horamavu Agara,Bangalore;130.318;776.583;40.0
Dealer;1;1;3;BHK;1600.0;0;1;Bandra Kurla Complex,Lalitpur;240.447;789.592;480.0
Dealer;0;1;3;BHK;1.950.078.003;1;1;Gopalapura,Bangalore;13.152.957.999.999.900;77.426.875;250.0
Owner;0;1;2;BHK;1.212.245.737;1;1;Sector-78 Noida,Noida;28.560.719;77.386.208;59.0
Dealer;0;0;3;BHK;17.333.333.329.999.900;1;1;Sector-21 Noida,Noida;285.889;773.352;130.0
Dealer;0;0;2;BHK;8.132.974.127;1;1;Vile Parle (West),Lalitpur;19.103.831;72.837.361;320.0
Owner;0;0;2;BHK;9.500.805.152.999.990;1;1;ATHARV COLONY CIVIL LINE,Chandrapur;1.997.126;79.285.207;29.5
Owner;0;0;3;BHK;1.340.388.007;1;1;Ganeshpuri Colony,Indore;2.272.056;7.584.722;38.0
Dealer;0;1;3;BHK;3.061.536.892;1;1;Vasantha Vallabha Nagar,Bangalore;1.296.991;7.759.796;300.0
Dealer;0;0;3;BHK;2.060.015.107;1;1;Hiranandani Gardens - Powai,Mumbai;19.124.896;7.289.350.300.000.000;600.0
Owner;0;0;2;BHK;1.006.289.308;1;1;Nizampura,Vadodara;22.328.394;73.176.639;27.2
Dealer;1;1;2;BHK;1.325.966.851;0;0;Sector-108 Gurgaon,Gurgaon;28.514.348;76.983.292;120.0
Dealer;1;1;1;BHK;7.310.475.912;0;1;Jogeshwari (West),Mumbai;19.141.644;72.842.908;100.0
Dealer;0;0;2;BHK;9.500.351.865;1;1;Kanakia Park,Lalitpur;27.685.617.999.999.900;85.325.317;81.0
Dealer;0;1;1;BHK;6.100.217.865.000.000;1;1;Kandivali (East),Mumbai;191.955;728.728;98.0
Owner;0;0;2;BHK;1.230.198.854;1;1;Sector-74 Noida,Noida;28.577.672.999.999.900;77.389.781;73.0
Owner;0;1;1;BHK;750.0;1;1;Gandhinagar,Bhopal;23.25;7.741.667;18.0
Dealer;1;0;2;BHK;8.571.428.571;0;1;Garia,Kolkata;22.403.867;8.847.000.600.000.000;30.0
Owner;0;1;4;BHK;4.100.761.570.000.000;1;1;Mohan Nagar,Ghaziabad;28.678.014;7.738.296;210.0
Dealer;0;0;4;BHK;2.949.852.507;1;1;CIRCUIT HOUSE ROAD,,Jodhpur;26.173.068;7.326.135;180.0
Dealer;1;1;1;BHK;45.497.686.560.000.000;0;0;Ghodbunder Road,Maharashtra;18.96;72.82;76.7
Dealer;0;1;2;BHK;47.507.055.499.999.900;1;1;Sector 82 Faridabad,Faridabad;28.394.375;7.735.722.700.000.000;20.2
Owner;0;0;3;BHK;1.775.271.512;1;1;Sector-120 Noida,Noida;28.585.757;77.396.668;85.0
Owner;0;0;2;BHK;1.160.019.069;1;1;B Narayanapura,Bangalore;13.338.633.999.999.900;77.759.291;73.0
Dealer;0;1;1;BHK;5.501.222.494;1;1;Zirakpur,Chandigarh;30.662.283.000.000.000;76.822.397;13.5
Dealer;0;1;3;BHK;1.220.220.802;1;1;Sector-134 Noida,Noida;285.041;77.381.557;42.0
Owner;0;0;2;BHK;10.793.103.449.999.900;1;1;Mariyannapalya,Bangalore;13.112.592.000.000.000;7.743.476.700.000.000;62.6
Dealer;0;0;3;BHK;1.610.057.345;1;1;Vaibhav Khand,Ghaziabad;289.196;768.972;73.0
Dealer;0;1;3;BHK;1.735.316.552;1;1;Sector-79 Noida,Noida;28.558.047;77.392.752;91.0
Owner;0;0;2;BHK;1.138.147.567;1;1;Undri,Pune;18.452.663;7.393.104;58.0
Owner;0;0;1;BHK;6.300.438.907;1;1;Electronics City Phase 1,Bangalore;12.840.956;77.659.441;44.5
Owner;0;1;2;BHK;1.155.226.022;1;1;Arehalli,Bangalore;12.762.714;77.766.821;48.3
Owner;0;0;2;BHK;11.651.816.310.000.000;1;1;Sector-15 Bahadurgarh,Bahadurgarh;30.752.321.000.000.000;76.772.816;34.0
Owner;0;1;1;BHK;5.435.630.689;1;1;Shahpur Bamheta,Ghaziabad;28.652.010.999.999.900;77.482.362;20.9
Dealer;0;1;1;BHK;7.162.297.665;1;1;Malad (West),Lalitpur;191.849;728.347;100.0
Dealer;0;0;2;BHK;9.631.728.045;1;1;Dombivli (East),Mumbai;192.167;730.833;51.0
Dealer;0;1;2;BHK;1.224.860.124;1;1;Harlur,Bangalore;12.928.575;7.758.572.099.999.990;81.0
Dealer;1;1;2;BHK;1.092.436.975;0;1;Tilak Nagar,Lalitpur;286.396;770.884;130.0
Dealer;0;0;1;BHK;6.190.800.471;1;1;Bhandup (West),Mumbai;19.147.866;72.932.609;100.0
Dealer;0;0;2;BHK;960.170.697;1;1;Shree Ananth Nagar Layout,Bangalore;2.119.233;79.062.102;27.0
Owner;0;0;3;BHK;1.665.186.501;1;1;Aluva,Kochi;10.159.678.999.999.900;7.638.519.000.000.000;75.0
Owner;0;0;2;BHK;1000.0;1;1;Chala,Kannur;11.857.672;75.442.369;48.0
Owner;0;0;2;BHK;9.290.226.682;1;1;Uttarahalli,Bangalore;1.290.579;7.754.264;50.0
Dealer;1;1;2;BHK;1.022.399.851;0;1;Chandivali,Mumbai;1.896.667;7.283.333;220.0
Owner;0;1;2;BHK;10.190.846.769.999.900;1;1;Sector-76 Noida,Noida;28.567.633;77.383.124;55.0
Owner;0;0;2;BHK;1.314.800.902;1;1;Jagatpura,Jaipur;26.832.353;75.841.749;35.0
Owner;0;0;2;BHK;8.998.875.141.000.000;1;1;Mona street,Tirunelveli;872.889;7.770.806;32.0
Dealer;0;1;2;BHK;1.294.964.029;1;1;Sector-107 Noida,Noida;28.546.788;7.737.849.399.999.990;73.8
Dealer;0;1;2;BHK;7.000.030.435;1;1;Kalina,Lalitpur;24.690.279.999.999.900;7.841.889;230.0
Dealer;0;0;1;BHK;4.800.529.714;1;1;Nalasopara West,Palghar;19.405.286;7.278.933.599.999.990;29.0
Dealer;1;1;2;BHK;1.225.086.853;0;1;Bavdhan,Pune;18.510.417.999.999.900;73.781.944;67.0
Dealer;0;0;2;BHK;1.100.173.712;1;1;Kasavanhalli,Bangalore;129.077;776.755;38.0
Dealer;0;1;3;BHK;11.578.947.369.999.900;1;0;Bannerghatta,Bangalore;12.808.137;7.758.308.000.000.000;110.0
Owner;0;0;2;BHK;6.481.036.966;1;1;Dipatoli, near chesire home road, kokar,Ranchi;399.062.836;-7.698.068.029.999.990;27.0
Owner;0;1;2;BHK;5.879.208.978.999.990;1;1;Dera Bassi,Chandigarh;30.594.843;7.684.983.000.000.000;11.0
Owner;0;0;2;BHK;1000.0;1;1;Kailashpuri,Agra;26.860.095;78.004.003;35.0
Dealer;0;1;1;BHK;7.199.576.496.000.000;1;1;Kolshet Road,Maharashtra;19.249.861;7.296.386.600.000.000;68.0
Owner;0;0;3;BHK;1.325.478.645;1;1;Vijalpore,Navsari;20.932.745;72.923.541;36.0
Dealer;0;0;1;BHK;625.0;1;1;Bhekrai Nagar,Pune;18.527.829.999.999.900;73.875.757;25.0
Owner;0;0;2;BHK;9.099.181.073.999.990;1;1;Chinnasekkadu,Chennai;13.153.073.999.999.900;8.027.557;40.0
Dealer;0;1;2;BHK;10.201.768.310.000.000;1;1;Thanisandra Main Road,Bangalore;13.055.985;77.622.157;45.0
Dealer;0;0;4;BHK;38.400.351.090.000.000;1;1;Bandra (West),Maharashtra;1.905.444;7.284.056;1400.0
Owner;0;0;1;BHK;5.110.336.818;1;1;Talegaon Dabhade,Pune;18.72;73.68;22.0
Dealer;0;1;3;BHK;1200.0;1;1;Ajmer Road,Jaipur;26.928.784.999.999.900;75.828.002;24.0
Dealer;0;0;3;BHK;16.437.742.050.000.000;1;1;Altamount Road,Maharashtra;18.96;72.82;1320.0
Dealer;0;0;3;BHK;1.857.064.018;1;1;Sector 82 Faridabad,Faridabad;28.394.375;7.735.722.700.000.000;67.3
Dealer;0;1;3;BHK;1.555.512.347;1;1;Kannan Colony,Chennai;13.09;80.27;160.0
Dealer;0;1;2;BHK;1.124.974.432;1;1;Dongripada,Lalitpur;24.690.279.999.999.900;7.841.889;110.0
Owner;0;1;2;BHK;12.001.200.119.999.900;1;1;Kodichikkanahalli,Bangalore;12.897.859;77.617.213;80.0
Owner;0;0;3;BHK;16.952.488.050.000.000;1;1;Chorda Bypass Square,Jajpur;20.85;8.633.333;60.3
Dealer;0;0;2;BHK;13.382.402.140.000.000;1;1;Kalyani Nagar,Pune;185.481;738.995;160.0
Owner;0;0;2;BHK;129.918.337;1;1;Gorewada,Nagpur;21.202.671;79.051.817;35.0
Dealer;0;0;3;BHK;14.479.638.009.999.900;1;1;Sarjapur Road,Bangalore;12.86;77.786;80.0
Owner;0;0;2;BHK;9.502.090.460.000.000;1;1;Tagarapu Valasa,Visakhapatnam;17.7;83.25;25.0
Dealer;0;1;2;BHK;144.585.726;1;1;Sector-104 Gurgaon,Gurgaon;28.474.615.999.999.900;76.990.309;70.5
Owner;0;0;3;BHK;1.410.437.236;1;1;Bireshpally,Kolkata;22.690.182.999.999.900;88.454.886;40.0
Dealer;0;0;3;BHK;2000.0;1;1;Napean Sea Road,Lalitpur;24.690.279.999.999.900;7.841.889;1300.0
Owner;0;0;4;BHK;2500.0;1;1;Tata Silk Farm,Bangalore;1.296.991;7.759.796;350.0
Owner;0;0;2;BHK;1.069.900.143;1;1;Kalpathy,Palakkad;10.792.061;76.652.546;30.0
Owner;0;0;3;BHK;1.525.010.167;1;1;Bhattarahalli,Bangalore;13.024.599;7.770.444.300.000.000;75.0
Owner;0;1;3;BHK;1.579.970.831;1;1;Bapod,Vadodara;22.304.804.999.999.900;7.323.414;32.5
Dealer;0;0;3;BHK;1500.0;1;1;NR Colony,Bangalore;13.344.287;77.111.085;120.0
Owner;0;1;4;BHK;2.366.666.667;1;1;Jahangirpura,Surat;21.17;72.83;78.1
Owner;0;0;2;BHK;900.090.009;1;1;New Karelibaug,Vadodara;22.3;73.2;30.0
Dealer;0;0;3;BHK;3.498.098.859;1;1;Worli,Mumbai;190.167;728.167;690.0
Owner;0;1;1;BHK;5.848.680.936.000.000;1;1;Shahpur Bamheta,Ghaziabad;28.652.010.999.999.900;77.482.362;23.5
Dealer;0;1;3;BHK;22.751.403;1;1;Sector-75 Noida,Noida;28.576.117;77.382.136;150.0
Owner;0;0;2;BHK;1.360.081.605;1;1;Japanese Zone,Neemrana;2.798.889;7.638.833.000.000.000;40.0
Owner;0;0;3;BHK;171.594.509;1;1;Kakkanad,Kochi;9.930.471;76.271.273;65.0
Owner;0;0;2;BHK;1000.0;1;1;Dattawadi,Pune;18.496.657;7.383.631.899.999.990;75.0
Dealer;1;0;2;BHK;1.174.934.726;0;1;Sector-16 Ulwe,Mumbai;19.076.466;72.999.804;58.5
Builder;1;1;2;BHK;1.165.892.099;0;0;Thanisandra,Bangalore;13.055.985;77.622.157;57.7
Dealer;0;0;2;BHK;1.262.907.659;1;1;Malad (East),Lalitpur;191.758;728.643;170.0
Dealer;0;1;2;BHK;1.040.068.201;1;1;Taloja,Maharashtra;2.156.128;7.421.238.000.000.000;61.0
Dealer;0;0;2;BHK;1.100.038.825;1;1;Pashan,Pune;185.442;737.948;85.0
Dealer;0;1;2;BHK;1.239.473.684;1;1;Faizabad Road,Lucknow;26.860.559.999.999.900;8.091.583;47.1
Owner;0;0;2;BHK;9.686.866.411.000.000;1;1;Carambolim,Goa;15.459.622;73.941.404;43.0
Dealer;1;0;2;BHK;9.801.009.801.000.000;0;1;Ambapua,Berhampur;19.304.032;8.461.096.500.000.000;33.0
Owner;0;0;1;BHK;700.097.688;1;1;Mansarovar Extension,Jaipur;268.626;757.633;21.5
Builder;1;1;1;BHK;5.651.302.605.000.000;0;0;Madhaliwadi,Ratnagiri;16.897.246;73.382.029;14.1
Owner;0;0;1;BHK;3.444.756.315;1;1;Jagriti Vihar,Meerut;30.292.178.000.000.000;78.068.793;13.5
Dealer;1;0;2;BHK;7.230.851.633.999.990;0;1;Dum Dum,Kolkata;22.648.322;884.431.525;54.0
Owner;0;0;3;BHK;1250.0;1;1;Tajganj,Agra;27.18;78.02;32.0
Owner;0;0;2;BHK;8.401.453.223.999.990;1;1;Birati,Kolkata;2.265.921;884.384;18.5
Dealer;0;0;4;BHK;509.200.324;1;1;Sector-65 Gurgaon,Gurgaon;28.403.138.000.000.000;77.070.052;440.0
Owner;0;0;2;BHK;7.599.901.937.000.000;1;1;Beed Bypass Road,Aurangabad;1.988.879;7.534.344;31.0
Dealer;1;1;3;BHK;1.410.029.499;0;1;Aerocity,Mohali;30.696.627.000.000.000;76.693.764;47.8
Dealer;0;0;3;BHK;1.340.083.383;1;1;Kharghar,Maharashtra;19.038.204.999.999.900;7.306.612;180.0
Owner;0;0;1;BHK;786.163.522;1;1;Urwa,Mangalore;12.898.066;74.834.558;35.0
Dealer;0;0;3;BHK;1.596.715.328;1;1;Alwar Bypass Road,Bhiwadi;282.102;768.606;35.0
Dealer;0;1;3;BHK;10.731.916.720.000.000;1;1;Mulund (West),Mumbai;191.759;729.522;200.0
Owner;1;1;3;BHK;15.789.473.679.999.900;0;1;Yeshwanthpur,Bangalore;1.296.991;7.759.796;150.0
Dealer;1;1;2;BHK;6.332.533.013;0;0;Kharadi,Pune;185.438;739.438;63.3
Dealer;0;0;2;BHK;1.084.864.392;1;1;Khadakpada,Lalitpur;24.690.279.999.999.900;7.841.889;62.0
Dealer;0;1;3;BHK;164.952.381;1;1;Sector-102 Gurgaon,Gurgaon;28.479.440.000.000.000;76.971.432;86.6
Dealer;1;1;2;BHK;7.547.169.811.000.000;0;1;Kandivali (East),Mumbai;191.955;728.728;120.0
Dealer;0;1;3;BHK;147.601.476;1;1;Manpada,Mumbai;19.239.813;72.962.722;180.0
Builder;1;1;2;BHK;38.177.689.469.999.900;0;0;Ambernath East,Maharashtra;19.193.770.999.999.900;7.319.789.200.000.000;26.9
Owner;0;0;2;BHK;11.002.444.990.000.000;1;1;Chinnamusidivada,Visakhapatnam;17.7;83.25;31.5
Dealer;0;1;2;BHK;1.211.680.601;1;1;Rajaji Nagar,Bangalore;129.847;775.491;100.0
Dealer;0;0;4;BHK;20.141.899.879.999.900;1;1;Sector-15 Bahadurgarh,Bahadurgarh;30.752.321.000.000.000;76.772.816;51.1
Dealer;0;0;3;BHK;13.900.245.300.000.000;1;1;Kadavanthara,Kochi;9.967;762.998;85.0
Owner;0;0;2;BHK;1250.0;1;1;Hazrat ganj,Lucknow;27.651.998;79.206.622;93.0
Dealer;0;0;3;BHK;1.700.060.716;1;1;Ramnagar,Coimbatore;11.0;7.696.667;84.0
Dealer;0;0;3;BHK;2400.0;1;1;Alkapuri,Vadodara;2.231.055;731.695;120.0
Dealer;0;0;2;BHK;1.273.133.376;1;1;Sector 88 Faridabad,Faridabad;28.431.862;77.351.104;39.9
Dealer;1;1;2;BHK;44.941.800.369.999.900;0;0;Ghodbunder Road,Lalitpur;24.690.279.999.999.900;7.841.889;100.0
Owner;0;0;3;BHK;1.295.336.788;1;1;Mahamayatala,Kolkata;2.254.111;8.833.778.000.000.000;40.0
Dealer;1;1;2;BHK;1.100.110.011;0;1;Sector-9 Ulwe,Lalitpur;28.716.907;7.712.469.899.999.990;80.0
Dealer;1;1;3;BHK;1.857.142.857;0;1;Tonk Road,Jaipur;2.616.667;7.578.333;130.0
Dealer;0;0;3;BHK;1.086.229.947;1;1;DLF CITY PHASE 5,Gurgaon;28.450.182;77.113.156;130.0
Dealer;0;1;3;BHK;1.293.103.448;1;1;Sector-151 Noida,Noida;2.844.414;77.465.898;36.0
Builder;0;1;2;BHK;1.173.156.587;1;0;Hoodi,Bangalore;12.989.436.999.999.900;7.771.780.600.000.000;70.8
Owner;0;0;2;BHK;1250.0;1;1;Madhavbagh,Junagadh;21.52;70.47;18.0
Dealer;0;0;2;BHK;1.130.311.615;1;1;Electronics City Phase 1,Bangalore;12.840.956;77.659.441;39.9
Dealer;1;0;2;BHK;1.100.052.383;0;1;Bhadwad,Mumbai;1.896.667;7.283.333;42.0
Dealer;1;1;2;BHK;5.270.092.227;0;1;Vikhroli (East),Mumbai;19.089.471;72.937.616;100.0
Owner;0;0;2;BHK;800.0;1;1;Sector-34 Noida,Noida;28.583.703.999.999.900;77.360.401;40.0
Dealer;0;0;5;BHK;28.890.450.530.000.000;1;1;Vasant Vihar,Maharashtra;21.104.470.000.000.000;79.092.709;370.0
Owner;0;0;3;BHK;1.200.192.031;1;1;Imli Phatak,Jaipur;26.919.936;7.579.471.600.000.000;50.0
Dealer;1;1;3;BHK;18.500.295.219.999.900;0;1;Sector-152 Noida,Noida;28.442.934;77.477.933;94.0
Dealer;0;1;3;BHK;1.944.981.732;1;1;Sector-74 Noida,Noida;28.577.672.999.999.900;77.389.781;90.5
Dealer;0;0;3;BHK;1.500.205.508;1;1;Lalpur,Ranchi;23.368.714;8.534.384;73.0
Dealer;0;0;2;BHK;9.800.718.719;1;1;Sector 18 Kamothe,Lalitpur;28.568.846;77.324.966;90.0
Dealer;0;1;3;BHK;13.500.071.050.000.000;1;1;Sarjapur Road,Bangalore;12.86;77.786;95.0
Dealer;0;0;1;BHK;3.500.093.336;1;1;Dahisar (East),Lalitpur;19.256.470.999.999.900;72.868.815;75.0
Dealer;0;0;2;BHK;1.214.697.844;1;1;Malad (West),Lalitpur;191.849;728.347;200.0
Dealer;0;0;2;BHK;1.305.158.484;1;1;Kudasan,Gandhinagar;23.166.495;7.263.429.000.000.000;63.0
Owner;0;0;3;BHK;1.700.111.483;1;1;Kalarahanga,Bhubaneswar;20.355.898.999.999.900;85.843.519;61.0
Owner;0;0;2;BHK;900.090.009;1;1;Pattandur Agrahara,Bangalore;13.096.108.000.000.000;77.627.179;50.0
Dealer;0;0;1;BHK;575.0;1;1;Wanowrie,Pune;1.852.361;7.384.778;46.0
Owner;0;0;3;BHK;1.237.815.256;1;1;Caranzalem,Panaji;15.462.648.000.000.000;73.804.488;80.0
Dealer;0;1;3;BHK;1850.0;1;1;Raj Nagar Extension,Ghaziabad;26.900.926.000.000.000;75.775.927;59.2
Dealer;1;1;2;BHK;6.689.282.812.999.990;0;0;Malad (West),Maharashtra;191.849;728.347;140.0
Dealer;0;1;2;BHK;9.779.614.324.999.990;1;1;Kalyan (West),Lalitpur;19.245.347;73.124.577;71.0
Owner;0;0;2;BHK;905.192.949;1;1;Devi Nagar Shyam Nagar,Jaipur;26.809.241.999.999.900;75.741.434;38.0
Owner;0;0;3;BHK;1.050.080.775;1;1;Sakher Bazar,Kolkata;22.140.267;8.840.308.900.000.000;78.0
Owner;0;0;2;BHK;9.497.964.722.000.000;1;1;Urban estate phase 2,Jalandhar;31.292.348.999.999.900;75.592.435;35.0
Owner;0;0;3;BHK;1.100.086.281;1;1;Srinathpuram,Kota;25.025.959;75.873.414;51.0
Dealer;0;0;3;BHK;19.125.573.969.999.900;1;1;Sector-128 Noida,Noida;28.522.931;77.357.078;95.8
Dealer;0;0;3;BHK;1.478.373.144;1;1;Garhi,Ghaziabad;28.703.857;77.442.666;45.8
Dealer;1;1;2;BHK;1.200.051.066;0;1;Yeshwanthpur,Bangalore;1.296.991;7.759.796;94.0
Owner;0;0;3;BHK;12.302.284.710.000.000;1;1;Kalikapur,Kolkata;22.127.029.999.999.900;8.851.872.900.000.000;56.0
Owner;0;0;3;BHK;16.150.345.029.999.900;1;1;Hebbal Kempapura,Bangalore;13.050.999.999.999.900;775.962;110.0
Dealer;0;0;3;BHK;1.836.158.192;1;1;Sector 20 Kharghar,Maharashtra;19.049.214.000.000.000;73.072.916;130.0
Dealer;0;1;3;BHK;13.737.818.300.000.000;1;1;Sas Nagar,Mohali;30.682.453.000.000.000;7.675.695.999.999.990;43.7
Dealer;0;1;2;BHK;13.742.008.720.000.000;1;1;Goregaon (East),Mumbai;191.615;728.731;230.0
Dealer;0;0;3;BHK;1.857.416.007;1;1;Sector 82 Faridabad,Faridabad;28.394.375;7.735.722.700.000.000;68.0
Owner;0;0;2;BHK;1.201.201.201;1;1;NH-8,Dharuhera;12.973.237;7.764.685.899.999.990;32.0
Dealer;0;1;2;BHK;1.048.148.148;1;1;Ajmer Road,Jaipur;26.928.784.999.999.900;75.828.002;28.3
Dealer;0;0;5;BHK;7500.0;1;1;Breach Candy,Lalitpur;18.972.317;72.806.327;6900.0
Dealer;1;1;2;BHK;1.296.701.516;0;1;Chandivali,Lalitpur;24.690.279.999.999.900;7.841.889;160.0
Owner;0;0;1;BHK;7.400.555.042.000.000;1;1;Chharwada,Vapi;20.384.847;7.293.054.599.999.990;16.0
Dealer;0;0;2;BHK;1000.0;1;1;Sector 1 Kopar Khairane,Lalitpur;191.034;730.084;100.0
Dealer;0;1;2;BHK;750.032.329;1;1;Virar West,Lalitpur;194.559;728.114;58.0
Dealer;0;1;2;BHK;9.151.921.904;1;1;Raj Nagar Extension,Ghaziabad;26.900.926.000.000.000;75.775.927;30.0
Owner;0;0;2;BHK;1.433.006.926;1;1;Edakochi,Ernakulam;997.833;7.628.361;120.0
Dealer;0;1;3;BHK;166.923.472;1;1;Sector-67A Gurgaon,Gurgaon;28.480.311.999.999.900;77.107.771;130.0
Dealer;0;1;3;BHK;1.852.464.439;1;1;Zirakpur,Chandigarh;30.662.283.000.000.000;76.822.397;56.0
Dealer;1;1;3;BHK;1.739.226.033;0;1;Sector-66b Mohali,Mohali;30.651.191.999.999.900;76.755.011;79.1
Owner;0;1;2;BHK;11.551.155.119.999.900;1;1;Narayanapura,Bangalore;13.338.633.999.999.900;77.759.291;84.0
Dealer;0;0;3;BHK;19.114.836.050.000.000;1;1;Roadpali,Mumbai;19.040.066;73.115.347;130.0
Dealer;0;0;3;BHK;1.296.023.564;1;1;Karapakkam,Chennai;12.925.027;80.235.348;88.0
Dealer;0;0;4;BHK;2.839.833.396;1;1;Sector-78 Noida,Noida;28.560.719;77.386.208;300.0
Owner;0;0;1;BHK;7.001.647.446.000.000;1;1;Katargam,Surat;21.232.813;72.832.454;25.5
Owner;0;0;2;BHK;1.075.268.817;1;1;Sewla Kalan,Dehradun;30.300.497.999.999.900;7.800.497;42.0
Dealer;0;0;2;BHK;1.362.048.894;1;1;2nd Phase Judicial Layout,Bangalore;13.022.383;7.613.309.699.999.990;58.5
Owner;0;0;3;BHK;10.570.824.519.999.900;1;1;Amarpalli,Kolkata;2.254.111;8.833.778.000.000.000;40.0
Dealer;1;0;2;BHK;1.163.170.163;0;1;Thanisandra,Bangalore;13.055.985;77.622.157;49.9
Owner;0;1;2;BHK;9.002.770.082.999.990;1;1;Mandideep,Bhopal;2.309.444;7.751.805.999.999.990;13.0
Dealer;1;1;2;BHK;1.107.769.424;0;0;Bannerghatta Road,Bangalore;12.808.137;7.758.308.000.000.000;88.4
Owner;0;0;1;BHK;6.098.938.333;1;1;iNDIAN,Ratnagiri;1.698.333;73.3;27.0
Owner;0;0;2;BHK;8.726.327.516.000.000;1;1;Mota Bazaar,Anand;20.953.564;72.930.338;23.5
Owner;0;0;2;BHK;1250.0;1;1;Slv layout,Bangalore;50.817.397;442.145;65.0
Owner;0;0;3;BHK;8.500.647.667.999.990;1;1;Jiwaji Ganj,Gwalior;26.210.449;78.146.105;52.5
Builder;1;1;1;RK;2.827.763.496;0;0;Jaitala,Lalitpur;24.690.279.999.999.900;7.841.889;9.9
Dealer;1;0;2;BHK;1.125.443.685;0;1;Thane West,Maharashtra;19.18;7.296.333;130.0
Dealer;1;1;3;BHK;9.400.535.107.000.000;0;0;Kolshet Road,Mumbai;19.249.861;7.296.386.600.000.000;130.0
Owner;0;0;3;BHK;18.164.035.210.000.000;1;1;Siripur,Bhubaneswar;2.026.444;8.582.806;130.0
Dealer;0;1;2;BHK;1.035.018.113;1;1;Sector-3 Vaishali,Ghaziabad;286.423;773.445;60.0
Dealer;0;1;3;BHK;1.649.450.183;1;1;Dera Bassi,Chandigarh;30.594.843;7.684.983.000.000.000;49.5
Dealer;0;0;3;BHK;1.948.473.696;1;1;Sector 19 Kharghar,Lalitpur;19.048.979;73.078.232;180.0
Dealer;0;0;2;BHK;1250.0;1;1;Sector 11 Kharghar,Lalitpur;19.037.971;73.070.481;110.0
Dealer;0;0;1;BHK;6.901.475.488;1;1;Mohamadwadi,Pune;1.852.361;7.384.778;29.0
Owner;0;0;2;BHK;1.272.015.656;1;1;Singasandra,Bangalore;12.879.728;77.650.297;65.0
Owner;0;0;3;BHK;1.500.182.949;1;1;Malleshpalya,Bangalore;12.976.741;77.674.509;82.0
Dealer;1;1;2;BHK;9.696.969.697.000.000;0;1;Andheri (East),Mumbai;191.145;728.712;160.0
Dealer;0;1;2;BHK;1.125.204.583;1;1;Electronics City Phase 1,Bangalore;12.840.956;77.659.441;55.0
Dealer;0;0;1;BHK;6.000.184.621.000.000;1;1;Borivali (East),Lalitpur;19.235;728.598;130.0
Dealer;0;0;3;BHK;1.670.269.208;1;1;Baner Pashan Link Road,Pune;18.542.235;73.828.136;85.0
Dealer;0;0;2;BHK;8.914.336.652.999.990;1;1;Altamount Road,Lalitpur;246.902;78.416;520.0
Owner;0;1;3;BHK;150.862.069;1;1;Jatkhedi,Bhopal;23.169.982;77.477.889;35.0
Dealer;1;1;3;BHK;1.840.652.117;0;1;Jakkur,Bangalore;12.928.575;7.758.572.099.999.990;140.0
Dealer;0;1;1;BHK;5.981.136.416;1;1;Lohegaon,Pune;18.595.456;73.946.088;26.0
Dealer;0;1;1;BHK;3.927.068.724;1;1;Sector 82 Faridabad,Faridabad;28.394.375;7.735.722.700.000.000;14.0
Owner;0;1;3;BHK;1.390.176.089;1;1;Sector-45 Noida,Noida;28.553.373.999.999.900;77.355.611;75.0
Dealer;1;1;2;BHK;1.240.233.164;0;1;Panvel,Mumbai;18.966.114;73.148.278;100.0
Dealer;0;1;2;BHK;1.084.782.609;1;1;Sector-168 Noida,Noida;28.494.868;77.410.298;49.9
Dealer;0;1;2;BHK;114.191.461;1;1;Chembur,Mumbai;1.905.871;7.289.969;180.0
Dealer;0;0;2;BHK;8.245.614.035;1;1;Ramapuram,Chennai;13.025;801.847;47.0
Owner;0;1;3;BHK;2.637.227.844;1;1;Kudasan,Gandhinagar;23.166.495;7.263.429.000.000.000;86.0
Dealer;0;0;1;BHK;6.300.403.226;1;1;Sai Nagar,Mumbai;19.147.239.000.000.000;72.909.927;50.0
Dealer;0;0;2;BHK;1.102.767.421;1;1;Malad (West),Maharashtra;191.849;728.347;210.0
Dealer;0;0;2;BHK;1.050.262.566;1;1;Sector-44 Noida,Noida;28.552.626;7.733.394.799.999.990;28.0
Dealer;0;0;1;BHK;6.000.705.965;1;1;Dombivli (East),Lalitpur;192.167;730.833;34.0
Owner;1;0;9;BHK;6000.0;0;1;Dr A.S Rao Nagar,Secunderabad;17.476.609;7.854.529.699.999.990;240.0
Dealer;0;0;3;BHK;1.731.601.732;1;1;Hegde Nagar,Bangalore;13.070.052;7.762.715;120.0
Dealer;0;0;4;BHK;31.585.596.969.999.900;1;1;Hanspal,Bhubaneswar;2.026.444;8.582.806;150.0
Owner;0;0;2;BHK;8.964.955.175.000.000;1;1;Ambazari,Nagpur;21.132.949;79.047.586;55.0
Owner;0;0;1;BHK;6.900.878.294;1;1;Aroyga mandir,Ratnagiri;1.698.333;73.3;22.0
