Delay_from_due_date;Num_of_Delayed_Payment;Num_Credit_Inquiries;Credit_History_Age;Age;Annual_Income;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Changed_Credit_Limit;Outstanding_Debt;Credit_Score
25.0;9.0;7.0;184.0;39.0;58267.23;8.0;6.0;17.0;4.0;17.98;1896.36;Poor
33.0;18.0;6.0;268.0;41.0;111112.76;7.0;5.0;13.0;0.0;19.75;261.78;Standard
29.0;18.0;6.0;269.0;41.0;111112.76;7.0;5.0;13.0;0.0;19.75;261.78;Standard
30.0;18.0;6.0;270.0;41.0;111112.76;7.0;5.0;13.0;0.0;19.75;261.78;Standard
30.0;18.0;6.0;271.0;41.0;111112.76;7.0;5.0;13.0;0.0;19.75;261.78;Standard
29.0;18.0;6.0;272.0;41.0;111112.76;7.0;5.0;13.0;0.0;19.75;261.78;Standard
29.0;18.0;6.0;272.0;41.0;111112.76;7.0;5.0;13.0;0.0;19.75;261.78;Standard
29.0;15.0;6.0;274.0;41.0;111112.76;7.0;5.0;13.0;0.0;19.75;261.78;Standard
29.0;18.0;6.0;275.0;41.0;111112.76;7.0;5.0;13.0;0.0;19.75;261.78;Standard
29.0;12.0;7.0;127.0;37.0;19427.14;4.0;6.0;16.0;6.0;11.4;696.13;Standard
29.0;15.0;7.0;128.0;37.0;19427.14;4.0;6.0;16.0;6.0;11.4;696.13;Standard
33.0;14.0;7.0;129.0;37.0;19427.14;4.0;6.0;16.0;6.0;11.4;696.13;Standard
29.0;15.0;7.0;130.0;37.0;19427.14;4.0;6.0;16.0;6.0;11.4;696.13;Standard
29.0;15.0;7.0;131.0;37.0;19427.14;4.0;6.0;16.0;6.0;11.4;696.13;Standard
28.0;15.0;7.0;132.0;37.0;19427.14;4.0;6.0;16.0;6.0;11.4;696.13;Standard
29.0;14.0;7.0;133.0;37.0;19427.14;4.0;6.0;16.0;6.0;11.4;696.13;Standard
26.0;15.0;7.0;134.0;37.0;19427.14;4.0;6.0;16.0;6.0;11.4;696.13;Standard
15.0;11.0;3.0;194.0;50.0;87714.58;3.0;7.0;11.0;4.0;3.97;53.4;Poor
15.0;8.0;3.0;195.0;50.0;87714.58;3.0;7.0;11.0;4.0;3.97;53.4;Poor
18.0;9.0;3.0;196.0;50.0;87714.58;3.0;7.0;11.0;4.0;3.97;53.4;Poor
15.0;10.0;3.0;197.0;50.0;87714.58;3.0;7.0;11.0;4.0;3.97;53.4;Poor
20.0;9.0;3.0;198.0;50.0;87714.58;3.0;7.0;11.0;4.0;3.97;53.4;Poor
15.0;9.0;3.0;199.0;50.0;87714.58;3.0;7.0;11.0;4.0;3.97;53.4;Standard
15.0;9.0;3.0;200.0;50.0;87714.58;3.0;7.0;11.0;4.0;3.97;53.4;Standard
15.0;7.0;4.0;201.0;50.0;87714.58;3.0;7.0;11.0;4.0;3.97;53.4;Standard
12.0;12.0;1.0;353.0;22.0;124436.4;5.0;5.0;7.0;2.0;2.82;529.84;Poor
12.0;9.0;1.0;354.0;22.0;124436.4;5.0;5.0;7.0;2.0;2.82;529.84;Poor
12.0;10.0;1.0;355.0;22.0;124436.4;5.0;5.0;7.0;2.0;2.82;529.84;Standard
12.0;7.0;1.0;356.0;22.0;124436.4;5.0;5.0;7.0;2.0;2.82;529.84;Poor
12.0;9.0;1.0;356.0;22.0;124436.4;5.0;5.0;7.0;2.0;2.82;529.84;Poor
13.0;11.0;1.0;358.0;22.0;124436.4;5.0;5.0;7.0;2.0;2.82;529.84;Poor
9.0;9.0;1.0;359.0;22.0;124436.4;5.0;5.0;7.0;2.0;2.82;529.84;Standard
12.0;7.0;1.0;360.0;22.0;124436.4;5.0;5.0;7.0;2.0;2.82;529.84;Standard
1.0;9.0;4.0;274.0;31.0;167860.16;3.0;7.0;4.0;2.0;11.19;706.55;Standard
1.0;9.0;4.0;275.0;31.0;167860.16;3.0;7.0;4.0;2.0;11.19;706.55;Standard
6.0;12.0;4.0;276.0;31.0;167860.16;3.0;7.0;4.0;2.0;11.19;706.55;Standard
1.0;8.0;4.0;277.0;31.0;167860.16;3.0;7.0;4.0;2.0;11.19;706.55;Standard
1.0;9.0;4.0;278.0;31.0;167860.16;3.0;7.0;4.0;2.0;11.19;706.55;Standard
1.0;9.0;4.0;279.0;31.0;167860.16;3.0;7.0;4.0;2.0;11.19;706.55;Standard
1.0;9.0;4.0;280.0;31.0;167860.16;3.0;7.0;4.0;2.0;11.19;706.55;Standard
1.0;9.0;4.0;281.0;31.0;167860.16;3.0;7.0;4.0;2.0;11.19;706.55;Standard
10.0;8.0;2.0;308.0;54.0;28730.94;5.0;3.0;5.0;0.0;11.73;1292.55;Good
10.0;8.0;2.0;309.0;54.0;28730.94;5.0;3.0;5.0;0.0;11.73;1292.55;Good
6.0;8.0;2.0;310.0;54.0;28730.94;5.0;3.0;5.0;0.0;11.73;1292.55;Good
6.0;8.0;2.0;311.0;54.0;28730.94;5.0;3.0;5.0;0.0;11.73;1292.55;Standard
10.0;6.0;2.0;312.0;54.0;28730.94;5.0;3.0;5.0;0.0;11.73;1292.55;Good
10.0;8.0;2.0;313.0;54.0;28730.94;5.0;3.0;5.0;0.0;11.73;1292.55;Good
15.0;8.0;2.0;314.0;54.0;28730.94;5.0;3.0;5.0;0.0;11.73;1292.55;Good
8.0;8.0;2.0;315.0;54.0;28730.94;5.0;3.0;5.0;0.0;11.73;1292.55;Good
2.0;4.0;2.0;379.0;52.0;42103.18;4.0;2.0;12.0;2.0;5.0;725.53;Good
3.0;4.0;2.0;380.0;52.0;42103.18;4.0;2.0;12.0;2.0;5.0;725.53;Good
2.0;4.0;2.0;381.0;52.0;42103.18;4.0;2.0;12.0;2.0;5.0;725.53;Good
2.0;4.0;2.0;382.0;52.0;42103.18;4.0;2.0;12.0;2.0;5.0;725.53;Good
2.0;5.0;2.0;383.0;52.0;42103.18;4.0;2.0;12.0;2.0;5.0;725.53;Good
2.0;3.0;2.0;384.0;52.0;42103.18;4.0;2.0;12.0;2.0;5.0;725.53;Good
2.0;1.0;2.0;385.0;52.0;42103.18;4.0;2.0;12.0;2.0;5.0;725.53;Good
2.0;1.0;7.0;386.0;52.0;42103.18;4.0;2.0;12.0;2.0;5.0;725.53;Good
8.0;5.0;0.0;333.0;23.0;15604245,00;4.0;3.0;11.0;4.0;1.64;1065.71;Good
13.0;8.0;0.0;334.0;23.0;15604245,00;4.0;3.0;11.0;4.0;1.64;1065.71;Good
8.0;8.0;0.0;335.0;23.0;15604245,00;4.0;3.0;11.0;4.0;1.64;1065.71;Good
8.0;8.0;3.0;336.0;23.0;15604245,00;4.0;3.0;11.0;4.0;1.64;1065.71;Good
8.0;11.0;3.0;337.0;23.0;15604245,00;4.0;3.0;11.0;4.0;1.64;1065.71;Good
8.0;8.0;3.0;338.0;23.0;15604245,00;4.0;3.0;11.0;4.0;1.64;1065.71;Good
11.0;8.0;3.0;339.0;23.0;15604245,00;4.0;3.0;11.0;4.0;1.64;1065.71;Good
8.0;8.0;3.0;340.0;23.0;15604245,00;4.0;3.0;11.0;4.0;1.64;1065.71;Good
20.0;13.0;5.0;238.0;27.0;15391.47;7.0;7.0;19.0;3.0;13.68;939.63;Standard
15.0;11.0;5.0;238.0;27.0;15391.47;7.0;7.0;19.0;3.0;13.68;939.63;Standard
20.0;12.0;5.0;240.0;27.0;15391.47;7.0;7.0;19.0;3.0;13.68;939.63;Standard
19.0;12.0;7.0;241.0;27.0;15391.47;7.0;7.0;19.0;3.0;13.68;939.63;Standard
20.0;12.0;7.0;242.0;27.0;15391.47;7.0;7.0;19.0;3.0;13.68;939.63;Standard
20.0;12.0;7.0;243.0;27.0;15391.47;7.0;7.0;19.0;3.0;13.68;939.63;Standard
20.0;10.0;7.0;244.0;27.0;15391.47;7.0;7.0;19.0;3.0;13.68;939.63;Standard
20.0;12.0;7.0;245.0;27.0;15391.47;7.0;7.0;19.0;3.0;13.68;939.63;Standard
8.0;0.0;4.0;393.0;21.0;132897.24;3.0;5.0;7.0;1.0;11.35;1473.37;Standard
8.0;1.0;4.0;393.0;21.0;132897.24;3.0;5.0;7.0;1.0;11.35;1473.37;Standard
8.0;1.0;4.0;394.0;21.0;132897.24;3.0;5.0;7.0;1.0;11.35;1473.37;Standard
8.0;1.0;4.0;394.0;21.0;132897.24;3.0;5.0;7.0;1.0;11.35;1473.37;Standard
13.0;1.0;4.0;396.0;21.0;132897.24;3.0;5.0;7.0;1.0;11.35;1473.37;Standard
8.0;0.0;4.0;397.0;21.0;132897.24;3.0;5.0;7.0;1.0;11.35;1473.37;Standard
8.0;1.0;4.0;398.0;21.0;132897.24;3.0;5.0;7.0;1.0;11.35;1473.37;Standard
8.0;1.0;4.0;399.0;21.0;132897.24;3.0;5.0;7.0;1.0;11.35;1473.37;Standard
48.0;19.0;9.0;67.0;36.0;31178.1;6.0;9.0;24.0;6.0;3.84;4815.82;Poor
48.0;22.0;9.0;68.0;36.0;31178.1;6.0;9.0;24.0;6.0;3.84;4815.82;Poor
48.0;22.0;9.0;69.0;36.0;31178.1;6.0;9.0;24.0;6.0;3.84;4815.82;Poor
47.0;20.0;9.0;70.0;36.0;31178.1;6.0;9.0;24.0;6.0;3.84;4815.82;Poor
48.0;20.0;9.0;71.0;36.0;31178.1;6.0;9.0;24.0;6.0;3.84;4815.82;Poor
53.0;20.0;9.0;72.0;36.0;31178.1;6.0;9.0;24.0;6.0;3.84;4815.82;Poor
48.0;21.0;10.0;73.0;36.0;31178.1;6.0;9.0;24.0;6.0;3.84;4815.82;Poor
48.0;20.0;10.0;74.0;36.0;31178.1;6.0;9.0;24.0;6.0;3.84;4815.82;Poor
4.0;0.0;1.0;321.0;23.0;38038.59;2.0;3.0;10.0;2.0;8.63;298.09;Poor
1.0;1.0;1.0;322.0;23.0;38038.59;2.0;3.0;10.0;2.0;8.63;298.09;Standard
1.0;0.0;1.0;323.0;23.0;38038.59;2.0;3.0;10.0;2.0;8.63;298.09;Poor
1.0;0.0;1.0;324.0;23.0;38038.59;2.0;3.0;10.0;2.0;8.63;298.09;Poor
6.0;0.0;1.0;325.0;23.0;38038.59;2.0;3.0;10.0;2.0;8.63;298.09;Standard
0.0;0.0;4.0;326.0;23.0;38038.59;2.0;3.0;10.0;2.0;8.63;298.09;Poor
1.0;0.0;4.0;327.0;23.0;38038.59;2.0;3.0;10.0;2.0;8.63;298.09;Poor
1.0;0.0;4.0;328.0;23.0;38038.59;2.0;3.0;10.0;2.0;8.63;298.09;Poor
19.0;8.0;2.0;323.0;47.0;35539.56;3.0;4.0;5.0;0.0;3.4;819.48;Poor
19.0;8.0;2.0;324.0;47.0;35539.56;3.0;4.0;5.0;0.0;3.4;819.48;Poor
19.0;10.0;2.0;325.0;47.0;35539.56;3.0;4.0;5.0;0.0;3.4;819.48;Poor
19.0;8.0;2.0;326.0;47.0;35539.56;3.0;4.0;5.0;0.0;3.4;819.48;Poor
19.0;8.0;2.0;327.0;47.0;35539.56;3.0;4.0;5.0;0.0;3.4;819.48;Poor
19.0;6.0;2.0;328.0;47.0;35539.56;3.0;4.0;5.0;0.0;3.4;819.48;Poor
19.0;8.0;2.0;329.0;47.0;35539.56;3.0;4.0;5.0;0.0;3.4;819.48;Standard
19.0;8.0;2.0;330.0;47.0;35539.56;3.0;4.0;5.0;0.0;3.4;819.48;Standard
10.0;15.0;4.0;62.0;25.0;83873.61;7.0;4.0;5.0;3.0;7.53;90.93;Standard
10.0;15.0;4.0;63.0;25.0;83873.61;7.0;4.0;5.0;3.0;7.53;90.93;Standard
10.0;15.0;4.0;64.0;25.0;83873.61;7.0;4.0;5.0;3.0;7.53;90.93;Standard
14.0;15.0;7.0;65.0;25.0;83873.61;7.0;4.0;5.0;3.0;7.53;90.93;Standard
10.0;17.0;7.0;66.0;25.0;83873.61;7.0;4.0;5.0;3.0;7.53;90.93;Standard
10.0;15.0;7.0;67.0;25.0;83873.61;7.0;4.0;5.0;3.0;7.53;90.93;Standard
10.0;15.0;7.0;68.0;25.0;83873.61;7.0;4.0;5.0;3.0;7.53;90.93;Standard
10.0;16.0;7.0;69.0;25.0;83873.61;7.0;4.0;5.0;3.0;7.53;90.93;Standard
10.0;16.0;1.0;266.0;48.0;19042.55;3.0;7.0;15.0;0.0;17.3;36.36;Standard
10.0;16.0;1.0;267.0;48.0;19042.55;3.0;7.0;15.0;0.0;17.3;36.36;Standard
11.0;16.0;1.0;268.0;48.0;19042.55;3.0;7.0;15.0;0.0;17.3;36.36;Standard
10.0;16.0;1.0;268.0;48.0;19042.55;3.0;7.0;15.0;0.0;17.3;36.36;Standard
10.0;15.0;1.0;270.0;48.0;19042.55;3.0;7.0;15.0;0.0;17.3;36.36;Standard
10.0;16.0;1.0;271.0;48.0;19042.55;3.0;7.0;15.0;0.0;17.3;36.36;Standard
9.0;16.0;1.0;271.0;48.0;19042.55;3.0;7.0;15.0;0.0;17.3;36.36;Standard
12.0;16.0;3.0;273.0;48.0;19042.55;3.0;7.0;15.0;0.0;17.3;36.36;Standard
6.0;15.0;4.0;314.0;55.0;12975.45;3.0;6.0;15.0;0.0;15.91;566.98;Standard
6.0;15.0;4.0;314.0;55.0;12975.45;3.0;6.0;15.0;0.0;15.91;566.98;Standard
6.0;15.0;4.0;316.0;55.0;12975.45;3.0;6.0;15.0;0.0;15.91;566.98;Standard
6.0;15.0;4.0;317.0;55.0;12975.45;3.0;6.0;15.0;0.0;15.91;566.98;Good
6.0;16.0;4.0;318.0;55.0;12975.45;3.0;6.0;15.0;0.0;15.91;566.98;Good
5.0;15.0;4.0;319.0;55.0;12975.45;3.0;6.0;15.0;0.0;15.91;566.98;Good
6.0;15.0;4.0;320.0;55.0;12975.45;3.0;6.0;15.0;0.0;15.91;566.98;Good
8.0;15.0;4.0;321.0;55.0;12975.45;3.0;6.0;15.0;0.0;15.91;566.98;Good
10.0;2.0;2.0;331.0;26.0;34693.86;1.0;5.0;3.0;1.0;10.99;1400.6;Standard
10.0;4.0;7.0;332.0;26.0;34693.86;1.0;5.0;3.0;1.0;10.99;1400.6;Standard
10.0;4.0;7.0;333.0;26.0;34693.86;1.0;5.0;3.0;1.0;10.99;1400.6;Standard
6.0;4.0;7.0;334.0;26.0;34693.86;1.0;5.0;3.0;1.0;10.99;1400.6;Standard
10.0;4.0;7.0;335.0;26.0;34693.86;1.0;5.0;3.0;1.0;10.99;1400.6;Standard
10.0;4.0;7.0;336.0;26.0;34693.86;1.0;5.0;3.0;1.0;10.99;1400.6;Standard
10.0;4.0;7.0;337.0;26.0;34693.86;1.0;5.0;3.0;1.0;10.99;1400.6;Standard
8.0;4.0;7.0;338.0;26.0;34693.86;1.0;5.0;3.0;1.0;10.99;1400.6;Standard
3.0;9.0;2.0;335.0;21.0;28560.71;4.0;7.0;12.0;1.0;8.79;24.57;Standard
3.0;11.0;2.0;336.0;21.0;28560.71;4.0;7.0;12.0;1.0;8.79;24.57;Standard
3.0;9.0;2.0;337.0;21.0;28560.71;4.0;7.0;12.0;1.0;8.79;24.57;Standard
3.0;10.0;2.0;338.0;21.0;28560.71;4.0;7.0;12.0;1.0;8.79;24.57;Standard
7.0;9.0;2.0;339.0;21.0;28560.71;4.0;7.0;12.0;1.0;8.79;24.57;Standard
3.0;10.0;2.0;339.0;21.0;28560.71;4.0;7.0;12.0;1.0;8.79;24.57;Standard
7.0;9.0;2.0;341.0;21.0;28560.71;4.0;7.0;12.0;1.0;8.79;24.57;Standard
2.0;12.0;2.0;342.0;21.0;28560.71;4.0;7.0;12.0;1.0;8.79;24.57;Standard
29.0;20.0;12.0;49.0;28.0;55378.41;6.0;9.0;17.0;9.0;1.53;3911.65;Standard
29.0;20.0;12.0;50.0;28.0;55378.41;6.0;9.0;17.0;9.0;1.53;3911.65;Poor
29.0;20.0;12.0;50.0;28.0;55378.41;6.0;9.0;17.0;9.0;1.53;3911.65;Poor
29.0;20.0;12.0;52.0;28.0;55378.41;6.0;9.0;17.0;9.0;1.53;3911.65;Poor
29.0;20.0;12.0;53.0;28.0;55378.41;6.0;9.0;17.0;9.0;1.53;3911.65;Poor
24.0;20.0;12.0;54.0;28.0;55378.41;6.0;9.0;17.0;9.0;1.53;3911.65;Poor
29.0;20.0;16.0;55.0;28.0;55378.41;6.0;9.0;17.0;9.0;1.53;3911.65;Poor
29.0;20.0;16.0;56.0;28.0;55378.41;6.0;9.0;17.0;9.0;1.53;3911.65;Standard
4.0;7.0;3.0;325.0;46.0;39296.5;4.0;0.0;1.0;4.0;6.65;187.21;Good
4.0;7.0;3.0;326.0;46.0;39296.5;4.0;0.0;1.0;4.0;6.65;187.21;Good
1.0;9.0;3.0;326.0;46.0;39296.5;4.0;0.0;1.0;4.0;6.65;187.21;Good
4.0;9.0;3.0;328.0;46.0;39296.5;4.0;0.0;1.0;4.0;6.65;187.21;Good
1.0;8.0;3.0;329.0;46.0;39296.5;4.0;0.0;1.0;4.0;6.65;187.21;Standard
4.0;9.0;3.0;330.0;46.0;39296.5;4.0;0.0;1.0;4.0;6.65;187.21;Good
4.0;8.0;3.0;331.0;46.0;39296.5;4.0;0.0;1.0;4.0;6.65;187.21;Good
4.0;9.0;3.0;332.0;46.0;39296.5;4.0;0.0;1.0;4.0;6.65;187.21;Good
13.0;7.0;4.0;385.0;30.0;16472.09;4.0;3.0;6.0;0.0;7.4;727.41;Good
13.0;7.0;4.0;386.0;30.0;16472.09;4.0;3.0;6.0;0.0;7.4;727.41;Good
9.0;10.0;4.0;387.0;30.0;16472.09;4.0;3.0;6.0;0.0;7.4;727.41;Good
13.0;6.0;4.0;388.0;30.0;16472.09;4.0;3.0;6.0;0.0;7.4;727.41;Good
13.0;10.0;9.0;389.0;30.0;16472.09;4.0;3.0;6.0;0.0;7.4;727.41;Good
13.0;7.0;9.0;390.0;30.0;16472.09;4.0;3.0;6.0;0.0;7.4;727.41;Good
13.0;7.0;9.0;391.0;30.0;16472.09;4.0;3.0;6.0;0.0;7.4;727.41;Good
13.0;7.0;9.0;392.0;30.0;16472.09;4.0;3.0;6.0;0.0;7.4;727.41;Good
1.0;7.0;2.0;255.0;35.0;21687.46;1.0;1.0;12.0;4.0;6.39;1370.17;Good
1.0;5.0;2.0;255.0;35.0;21687.46;1.0;1.0;12.0;4.0;6.39;1370.17;Good
1.0;6.0;2.0;256.0;35.0;21687.46;1.0;1.0;12.0;4.0;6.39;1370.17;Good
1.0;6.0;2.0;256.0;35.0;21687.46;1.0;1.0;12.0;4.0;6.39;1370.17;Good
1.0;7.0;2.0;258.0;35.0;21687.46;1.0;1.0;12.0;4.0;6.39;1370.17;Standard
1.0;4.0;2.0;259.0;35.0;21687.46;1.0;1.0;12.0;4.0;6.39;1370.17;Good
1.0;5.0;2.0;260.0;35.0;21687.46;1.0;1.0;12.0;4.0;6.39;1370.17;Standard
1.0;8.0;7.0;261.0;35.0;21687.46;1.0;1.0;12.0;4.0;6.39;1370.17;Good
25.0;11.0;6.0;279.0;40.0;16517795,00;5.0;6.0;11.0;0.0;10.67;87.91;Standard
30.0;11.0;6.0;280.0;40.0;16517795,00;5.0;6.0;11.0;0.0;10.67;87.91;Standard
25.0;11.0;6.0;280.0;40.0;16517795,00;5.0;6.0;11.0;0.0;10.67;87.91;Standard
25.0;12.0;6.0;282.0;40.0;16517795,00;5.0;6.0;11.0;0.0;10.67;87.91;Standard
25.0;12.0;6.0;283.0;40.0;16517795,00;5.0;6.0;11.0;0.0;10.67;87.91;Standard
27.0;11.0;6.0;284.0;40.0;16517795,00;5.0;6.0;11.0;0.0;10.67;87.91;Standard
29.0;11.0;6.0;285.0;40.0;16517795,00;5.0;6.0;11.0;0.0;10.67;87.91;Standard
25.0;13.0;7.0;286.0;40.0;16517795,00;5.0;6.0;11.0;0.0;10.67;87.91;Standard
10.0;9.0;12.0;218.0;28.0;14189.3;8.0;3.0;23.0;2.0;15.02;1281.77;Poor
13.0;9.0;12.0;219.0;28.0;14189.3;8.0;3.0;23.0;2.0;15.02;1281.77;Standard
10.0;10.0;12.0;220.0;28.0;14189.3;8.0;3.0;23.0;2.0;15.02;1281.77;Poor
10.0;10.0;12.0;221.0;28.0;14189.3;8.0;3.0;23.0;2.0;15.02;1281.77;Standard
13.0;9.0;12.0;222.0;28.0;14189.3;8.0;3.0;23.0;2.0;15.02;1281.77;Poor
15.0;9.0;12.0;223.0;28.0;14189.3;8.0;3.0;23.0;2.0;15.02;1281.77;Poor
10.0;9.0;12.0;224.0;28.0;14189.3;8.0;3.0;23.0;2.0;15.02;1281.77;Poor
12.0;11.0;12.0;225.0;28.0;14189.3;8.0;3.0;23.0;2.0;15.02;1281.77;Poor
20.0;12.0;3.0;333.0;40.0;97384.44;1.0;3.0;8.0;1.0;0.52;405.45;Poor
19.0;12.0;3.0;334.0;40.0;97384.44;1.0;3.0;8.0;1.0;0.52;405.45;Poor
20.0;12.0;3.0;335.0;40.0;97384.44;1.0;3.0;8.0;1.0;0.52;405.45;Standard
20.0;12.0;3.0;336.0;40.0;97384.44;1.0;3.0;8.0;1.0;0.52;405.45;Standard
20.0;11.0;4.0;337.0;40.0;97384.44;1.0;3.0;8.0;1.0;0.52;405.45;Poor
20.0;12.0;4.0;338.0;40.0;97384.44;1.0;3.0;8.0;1.0;0.52;405.45;Poor
22.0;15.0;4.0;339.0;40.0;97384.44;1.0;3.0;8.0;1.0;0.52;405.45;Poor
20.0;10.0;4.0;340.0;40.0;97384.44;1.0;3.0;8.0;1.0;0.52;405.45;Poor
30.0;17.0;6.0;148.0;39.0;36941.92;8.0;7.0;24.0;9.0;6.74;2634.5;Poor
30.0;16.0;6.0;149.0;39.0;36941.92;8.0;7.0;24.0;9.0;6.74;2634.5;Standard
30.0;16.0;6.0;150.0;39.0;36941.92;8.0;7.0;24.0;9.0;6.74;2634.5;Poor
30.0;16.0;6.0;151.0;39.0;36941.92;8.0;7.0;24.0;9.0;6.74;2634.5;Poor
30.0;16.0;6.0;152.0;39.0;36941.92;8.0;7.0;24.0;9.0;6.74;2634.5;Poor
30.0;17.0;6.0;153.0;39.0;36941.92;8.0;7.0;24.0;9.0;6.74;2634.5;Poor
30.0;16.0;6.0;154.0;39.0;36941.92;8.0;7.0;24.0;9.0;6.74;2634.5;Standard
30.0;15.0;6.0;155.0;39.0;36941.92;8.0;7.0;24.0;9.0;6.74;2634.5;Poor
18.0;21.0;1.0;274.0;26.0;25322.83;6.0;6.0;8.0;2.0;8.25;266.33;Good
17.0;21.0;1.0;274.0;26.0;25322.83;6.0;6.0;8.0;2.0;8.25;266.33;Good
18.0;18.0;1.0;276.0;26.0;25322.83;6.0;6.0;8.0;2.0;8.25;266.33;Good
18.0;19.0;2.0;277.0;26.0;25322.83;6.0;6.0;8.0;2.0;8.25;266.33;Standard
18.0;20.0;2.0;278.0;26.0;25322.83;6.0;6.0;8.0;2.0;8.25;266.33;Standard
18.0;20.0;2.0;279.0;26.0;25322.83;6.0;6.0;8.0;2.0;8.25;266.33;Good
18.0;19.0;2.0;280.0;26.0;25322.83;6.0;6.0;8.0;2.0;8.25;266.33;Good
16.0;20.0;2.0;281.0;26.0;25322.83;6.0;6.0;8.0;2.0;8.25;266.33;Good
10.0;6.0;0.0;301.0;48.0;19835.93;2.0;3.0;1.0;0.0;3.09;1385.49;Standard
12.0;6.0;0.0;302.0;48.0;19835.93;2.0;3.0;1.0;0.0;3.09;1385.49;Standard
12.0;6.0;0.0;303.0;48.0;19835.93;2.0;3.0;1.0;0.0;3.09;1385.49;Standard
10.0;6.0;0.0;304.0;48.0;19835.93;2.0;3.0;1.0;0.0;3.09;1385.49;Standard
14.0;6.0;0.0;305.0;48.0;19835.93;2.0;3.0;1.0;0.0;3.09;1385.49;Standard
12.0;6.0;0.0;306.0;48.0;19835.93;2.0;3.0;1.0;0.0;3.09;1385.49;Standard
12.0;8.0;0.0;307.0;48.0;19835.93;2.0;3.0;1.0;0.0;3.09;1385.49;Standard
12.0;6.0;0.0;308.0;48.0;19835.93;2.0;3.0;1.0;0.0;3.09;1385.49;Standard
28.0;12.0;8.0;103.0;37.0;67049.66;5.0;6.0;11.0;4.0;17.27;1247.9;Standard
28.0;15.0;8.0;104.0;37.0;67049.66;5.0;6.0;11.0;4.0;17.27;1247.9;Standard
29.0;12.0;8.0;105.0;37.0;67049.66;5.0;6.0;11.0;4.0;17.27;1247.9;Standard
28.0;12.0;8.0;106.0;37.0;67049.66;5.0;6.0;11.0;4.0;17.27;1247.9;Standard
28.0;10.0;8.0;107.0;37.0;67049.66;5.0;6.0;11.0;4.0;17.27;1247.9;Standard
28.0;12.0;13.0;108.0;37.0;67049.66;5.0;6.0;11.0;4.0;17.27;1247.9;Standard
27.0;12.0;13.0;109.0;37.0;67049.66;5.0;6.0;11.0;4.0;17.27;1247.9;Standard
28.0;12.0;13.0;110.0;37.0;67049.66;5.0;6.0;11.0;4.0;17.27;1247.9;Standard
27.0;16.0;1.0;241.0;37.0;86878.4;3.0;4.0;15.0;4.0;10.25;156.11;Standard
27.0;16.0;1.0;242.0;37.0;86878.4;3.0;4.0;15.0;4.0;10.25;156.11;Standard
27.0;16.0;1.0;242.0;37.0;86878.4;3.0;4.0;15.0;4.0;10.25;156.11;Standard
27.0;14.0;1.0;244.0;37.0;86878.4;3.0;4.0;15.0;4.0;10.25;156.11;Standard
27.0;16.0;6.0;245.0;37.0;86878.4;3.0;4.0;15.0;4.0;10.25;156.11;Standard
27.0;16.0;6.0;246.0;37.0;86878.4;3.0;4.0;15.0;4.0;10.25;156.11;Standard
27.0;16.0;6.0;247.0;37.0;86878.4;3.0;4.0;15.0;4.0;10.25;156.11;Standard
30.0;19.0;6.0;248.0;37.0;86878.4;3.0;4.0;15.0;4.0;10.25;156.11;Poor
0.0;1.0;0.0;316.0;31.0;39340.72;4.0;2.0;9.0;0.0;5.98;1482.22;Standard
0.0;2.0;0.0;316.0;31.0;39340.72;4.0;2.0;9.0;0.0;5.98;1482.22;Good
4.0;1.0;0.0;318.0;31.0;39340.72;4.0;2.0;9.0;0.0;5.98;1482.22;Good
1.0;0.0;3.0;318.0;31.0;39340.72;4.0;2.0;9.0;0.0;5.98;1482.22;Good
0.0;1.0;3.0;320.0;31.0;39340.72;4.0;2.0;9.0;0.0;5.98;1482.22;Good
0.0;4.0;3.0;321.0;31.0;39340.72;4.0;2.0;9.0;0.0;5.98;1482.22;Good
0.0;1.0;3.0;321.0;31.0;39340.72;4.0;2.0;9.0;0.0;5.98;1482.22;Good
0.0;2.0;3.0;323.0;31.0;39340.72;4.0;2.0;9.0;0.0;5.98;1482.22;Good
52.0;20.0;12.0;10.0;37.0;10003495,00;8.0;7.0;27.0;6.0;19.76;3488.11;Standard
52.0;23.0;12.0;11.0;37.0;10003495,00;8.0;7.0;27.0;6.0;19.76;3488.11;Standard
52.0;23.0;12.0;12.0;37.0;10003495,00;8.0;7.0;27.0;6.0;19.76;3488.11;Standard
49.0;23.0;12.0;13.0;37.0;10003495,00;8.0;7.0;27.0;6.0;19.76;3488.11;Standard
52.0;23.0;12.0;14.0;37.0;10003495,00;8.0;7.0;27.0;6.0;19.76;3488.11;Standard
52.0;23.0;14.0;15.0;37.0;10003495,00;8.0;7.0;27.0;6.0;19.76;3488.11;Standard
50.0;23.0;14.0;15.0;37.0;10003495,00;8.0;7.0;27.0;6.0;19.76;3488.11;Good
52.0;23.0;14.0;17.0;37.0;10003495,00;8.0;7.0;27.0;6.0;19.76;3488.11;Good
27.0;19.0;4.0;334.0;20.0;45941.28;6.0;4.0;4.0;3.0;1.57;1279.96;Good
23.0;20.0;7.0;334.0;20.0;45941.28;6.0;4.0;4.0;3.0;1.57;1279.96;Good
24.0;20.0;7.0;335.0;20.0;45941.28;6.0;4.0;4.0;3.0;1.57;1279.96;Good
